X,state,county_name,county.FIPS,date,female,above_65,population,driving_alone_to_work,smoking,flu_vac,some_college,social_association,traffic,black,hispanic,Rural.urban_Continuum_Code_2013,PCTPOVALL_2018,population.density,cases_1,cases_2,cases_3,cases_4,cases_5,cases_6,cases_7,cases_8,cases_9,cases_10,deaths_1,deaths_2,deaths_3,deaths_4,deaths_5,deaths_6,deaths_7,deaths_8,deaths_9,deaths_10,daily_distance_diff,cumulative_dose,non_metro
2712,VT,Windsor County,50027,2020/7/1,0.512643346,0.233060811,55062,0.77951502,0.133960182,0.39,0.669102554,14.33756806,80.78157636,0.008446985,0.01689397,7,9.6,56.80359832,5.448403618,5.448403618,3.632269078,3.632269078,5.448403618,1.816134539,7.264538157,0,0,5.448403618,0,0,0,0,0,0,0,0,0,0,-0.16034179,-0.308503886,1
2778,VA,Patrick County,51141,2020/7/1,0.506026142,0.264075143,17608,0.870791246,0.179268216,0.36,0.538990826,8.49136711,17.36614235,0.054093815,0.031686754,8,15.5,36.44794039,11.35847342,0,11.35847342,22.71694684,34.07542026,28.39618355,51.1131304,22.71694684,39.75465697,17.03771013,0,0,0,0,0,0,0,0,0,5.679236711,0.108226244,-0.058722395,1
2973,WI,Marinette County,55075,2020/7/1,0.498021467,0.237968047,40350,0.856940046,0.163576183,0.36,0.609453653,15.87695361,71.3088501,0.005663551,0.018993916,6,12,28.83481616,4.956629492,9.913258984,24.78314746,9.913258984,17.34820322,2.478314746,7.434944238,9.913258984,4.956629492,27.26146221,0,0,0,2.478314746,0,0,2.478314746,0,0,0,0.162753212,-0.083561003,1
2857,WA,Jefferson County,53031,2020/7/1,0.51060544,0.368527215,32221,0.744266055,0.117323023,0.39,0.652215986,9.604917718,47.32030613,0.009644174,0.0369063,6,12.7,17.86383545,0,0,3.103565997,3.103565997,0,3.103565997,0,3.103565997,3.103565997,15.51782999,0,0,0,0,0,0,0,0,0,0,-0.043162204,-0.191370032,1
2869,WA,San Juan County,53055,2020/7/1,0.516230733,0.340903783,17582,0.659072635,0.120005957,0.38,0.692255203,12.56356566,0,0.006422233,0.066557683,9,10.2,101.0924563,0,0,5.687635081,0,0,0,0,0,22.75054033,0,0,0,0,0,0,0,0,0,0,0,-0.182046097,-0.254974455,1
3005,WI,Waushara County,55137,2020/7/1,0.473931501,0.243663191,24443,0.804956268,0.161863244,0.49,0.466146902,13.95215233,41.75157881,0.019865639,0.062811689,6,10.9,39.03697197,0,0,8.182301681,12.27345252,4.091150841,0,8.182301681,24.54690504,16.36460336,12.27345252,0,0,0,0,0,0,0,0,0,0,-0.022843847,-0.069531268,1
2932,WV,Wetzel County,54103,2020/7/1,0.50897184,0.230517354,15065,0.867655135,0.240463895,0.4,0.396129422,15.54706225,91.50990433,0.004256713,0.009954159,6,18.3,42.07395409,0,0,19.91370727,6.637902423,6.637902423,6.637902423,0,0,0,6.637902423,0,0,0,0,0,0,0,0,0,0,-0.035961575,-0.144478582,1
843,IA,Woodbury County,19193,2020/7/1,0.50443246,0.150879178,103107,0.836812293,0.18502301,0.49,0.611931048,13.76563278,906.7454094,0.037117585,0.169759799,3,13.8,118.1295327,437.4096812,637.2021298,508.2099179,583.8594858,346.2422532,128.992212,165.8471297,69.83037039,60.13170784,76.61943418,0.969866255,0.969866255,6.789063788,7.758930044,6.789063788,11.63839507,0.969866255,2.909598766,1.939732511,0.969866255,-0.02322256,-0.165410041,0
342,FL,Santa Rosa County,12113,2020/7/1,0.49035679,0.15971653,184313,0.829872712,0.192180477,0.39,0.682115679,7.459603379,106.248895,0.061338508,0.057011748,2,9.5,182.1976849,5.425553271,4.340442617,9.765995887,4.882997944,12.47877252,21.15965776,5.968108598,18.98943645,30.92565364,71.61730317,0,1.085110654,0.542555327,0,0,0,0,0,0,0,0.049821857,-0.016662556,0
2260,SC,Lancaster County,45057,2020/7/1,0.51491927,0.210306144,98012,0.833740442,0.157609621,0.48,0.602779003,12.42571583,21.26385272,0.211595722,0.055829314,1,13.3,178.4762182,9.182549076,11.22311554,12.24339877,0,10.20283231,19.38538138,64.27784353,45.91274538,90.80520753,112.2311554,0,1.020283231,1.020283231,0,0,0,1.020283231,0,5.101416153,1.020283231,-0.024631021,-0.122816053,0
1124,LA,Terrebonne Parish,22109,2020/7/1,0.507759793,0.143972762,110461,0.820574683,0.222912356,0.44,0.456076256,5.442249701,172.0849757,0.189558732,0.050675098,3,17.3,89.67300417,29.87479744,82.38201718,56.12840731,56.12840731,44.35954771,42.54895393,56.12840731,57.9390011,40.73836015,139.4157214,4.526484461,6.337078245,5.431781353,3.621187568,4.526484461,2.715890676,3.621187568,1.810593784,2.715890676,0.905296892,-0.033717962,-0.098434388,0
1891,NC,Randolph County,37151,2020/7/1,0.506784048,0.177466498,143667,0.850310218,0.180122941,0.54,0.542241888,11.09699753,92.29320859,0.061820287,0.117013484,2,13.8,183.5953075,41.76324417,73.0856773,77.95805578,74.47778543,97.44756973,48.72378486,90.48702903,87.70281275,91.1830831,67.51724474,0.696054069,0,2.088162208,0,2.784216278,2.088162208,1.392108139,2.088162208,6.264486625,1.392108139,-0.003726667,-0.065139352,0
1718,NJ,Salem County,34033,2020/7/1,0.509367962,0.185873784,62385,0.841620817,0.177936547,0.49,0.576136979,12.58122054,107.4962215,0.133946683,0.094845624,1,11.2,187.9632419,147.4713473,160.2949427,158.6919933,86.55926906,161.8978921,117.0153082,68.92682536,41.6766851,70.52977479,22.44129198,4.808848281,11.22064599,6.411797708,3.205898854,14.42654484,19.23539312,19.23539312,6.411797708,12.82359542,16.02949427,-0.068946926,-0.121719198,0
302,FL,Flagler County,12035,2020/7/1,0.518796791,0.30720908,115081,0.834552673,0.174275318,0.46,0.610463959,6.153289295,130.1769151,0.099627901,0.105428003,2,10.3,237.0555762,44.31661178,11.29639124,6.082672205,11.29639124,14.77220393,10.42743807,5.213719033,10.42743807,26.06859516,56.48195619,0,0.868953172,0.868953172,0,0,0,0,0.868953172,0,0,-0.020222065,-0.094524144,0
95,AR,Cleveland County,5025,2020/7/1,0.503866301,0.209902719,7956,0.844931681,0.190385598,0.44,0.506756757,7.315288954,8.025015069,0.114617112,0.023946121,3,15.5,13.3092442,25.13826043,12.56913022,25.13826043,37.70739065,25.13826043,12.56913022,0,12.56913022,62.84565108,0,0,0,0,0,0,0,0,0,0,0,-0.049799058,-0.119206052,0
64,AL,Walker County,1127,2020/7/1,0.512799987,0.193231938,63521,0.851838083,0.226809846,0.4,0.529078947,14.67420151,27.61099578,0.060633172,0.025647063,1,17.9,80.28539289,4.722847562,11.01997765,11.01997765,50.37704066,157.4282521,221.9738354,141.6854269,185.7653374,184.1910549,212.5281403,0,0,0,0,1.574282521,1.574282521,4.722847562,1.574282521,3.148565041,11.01997765,-0.031583428,-0.042930349,0
2233,SC,Aiken County,45003,2020/7/1,0.516844647,0.194219633,170872,0.836853108,0.149159068,0.51,0.55492541,9.989356578,32.8372169,0.247891099,0.058553373,2,15,159.5398822,12.8751346,9.363734257,6.437567302,21.06840208,13.46036799,16.38653495,3.511400346,12.8751346,26.3355026,46.2334379,1.170466782,0,0,0.585233391,0,0,0.585233391,0.585233391,0,0,-0.051325043,-0.097173856,0
39,AL,Lauderdale County,1077,2020/7/1,0.520203059,0.200926537,92729,0.880479296,0.166560043,0.49,0.593270003,14.80472887,108.4593976,0.098931668,0.028618745,3,14,138.8782387,7.548878991,34.5091611,35.58757239,20.48981441,21.56822569,34.5091611,23.72504826,66.86149964,51.76374166,102.449072,0,0,0,0,0,0,1.078411284,0,1.078411284,0,-0.046411512,-0.060043387,0
644,IL,Vermilion County,17183,2020/7/1,0.502369607,0.193422389,75758,0.844214505,0.176737396,0.34,0.506047173,14.76081069,160.2517682,0.135327969,0.052066245,3,19.3,84.32828345,6.59996304,9.239948256,5.279970432,7.919955648,10.55994086,1.319992608,2.639985216,2.639985216,7.919955648,21.11988173,0,1.319992608,0,0,0,0,0,0,1.319992608,0,0.091776193,-0.048028543,0
403,GA,Effingham County,13103,2020/7/1,0.501543657,0.116127995,64296,0.868453194,0.162798352,0.39,0.574794892,7.502250675,10.06690119,0.137594469,0.048174948,2,8.3,134.5949341,10.88714695,3.110613413,3.110613413,10.88714695,27.99552072,17.10837377,6.221226826,12.44245365,23.3296006,46.65920119,0,0,0,0,0,0,0,0,0,0,-0.072871933,-0.0969721,0
2241,SC,Charleston County,45019,2020/7/1,0.516135549,0.164129538,411406,0.786247763,0.158181347,0.5,0.737876991,11.20970112,149.3370182,0.264143088,0.050942955,2,14.2,449.0890633,10.69503119,7.048997827,6.562860046,4.375240031,12.63958231,17.74402901,43.02319363,86.04638727,213.6575548,391.3409138,0.729206672,0.243068891,0.972275562,0,0,0.243068891,0.486137781,0.486137781,0.729206672,0.972275562,-0.015761021,-0.202428136,0
148,AR,Sebastian County,5131,2020/7/1,0.511416562,0.16049721,127827,0.81999678,0.2164902,0.47,0.515204895,10.69418533,193.6741075,0.065947571,0.146055279,2,15.6,240.3169709,0.782307337,0.782307337,1.564614675,0.782307337,3.129229349,17.99306876,41.46228887,53.97920627,66.49612367,161.9376188,0,0,0,0,0,0,0.782307337,0.782307337,0,2.346922012,-0.011358557,-0.105218823,0
58,AL,St. Clair County,1115,2020/7/1,0.503585523,0.166174315,89512,0.866225826,0.183353013,0.39,0.554918647,8.616877742,49.02261426,0.093257414,0.025076108,1,12,141.6553252,12.28885513,8.937349182,8.937349182,7.820180534,14.52319242,34.63222808,15.64036107,35.74939673,34.63222808,81.55331129,0,0,1.117168648,0,0,0,1.117168648,0,0,0,-0.046850106,-0.072339276,0
1167,MD,St. Mary's County,24037,2020/7/1,0.501535539,0.13074274,113510,0.824256629,0.15013895,0.44,0.688626413,6.479270771,95.59579641,0.143062558,0.053211319,3,8,317.7949493,32.59624703,21.14351158,66.95445335,72.24033125,60.78759581,96.90776143,42.28702317,25.54840983,14.97665404,29.95330808,3.523918597,0.880979649,1.761959299,1.761959299,3.523918597,7.047837195,9.690776143,5.285877896,5.285877896,4.404898247,-0.137042447,-0.253850914,0
86,AR,Benton County,5007,2020/7/1,0.502648492,0.13410098,279141,0.851121675,0.165131567,0.51,0.618827737,8.561772437,108.4527881,0.017893826,0.168648756,2,8.6,329.4243297,11.46374055,5.015386489,5.373628381,9.672531086,52.66155814,111.0549865,144.7297244,168.0154474,217.4528285,212.0792001,0,0,0,0,0,0.716483784,0.716483784,1.432967568,1.79120946,1.79120946,-0.062526082,-0.162026838,0
610,IL,Macon County,17115,2020/7/1,0.520990908,0.20016808,104009,0.838151765,0.16439218,0.46,0.645756011,15.31176454,188.697868,0.172778669,0.023483459,3,17.4,179.1127796,46.14985242,20.19056043,21.15201569,22.11347095,18.26764991,5.768731552,8.653097328,5.768731552,9.614552587,8.653097328,1.922910517,1.922910517,1.922910517,1.922910517,1.922910517,0,1.922910517,0,0,0.961455259,0.083039222,-0.144067556,0
975,KY,Clark County,21049,2020/7/1,0.51160032,0.178763552,36263,0.826339453,0.188511999,0.46,0.609596017,10.54208511,93.94129304,0.047090954,0.030621534,2,16,143.6385962,2.757631746,2.757631746,0,2.757631746,44.12210793,13.78815873,46.87973968,49.63737143,33.09158095,24.81868571,0,0,0,0,0,0,0,0,0,13.78815873,-0.080612381,-0.094239043,0
2832,VA,Portsmouth city,51740,2020/7/1,0.519697354,0.149294108,94398,0.814839358,0.189832995,0.48,0.633128973,10.99691241,545.3106068,0.533255136,0.046580438,1,19.2,2805.289747,51.9078794,73.09476896,26.48361194,21.18688955,46.61115702,43.43312358,31.78033433,45.55181254,34.95836776,55.08591284,1.059344478,3.178033433,0,2.118688955,1.059344478,0,0,1.059344478,1.059344478,3.178033433,-0.051376571,-0.169965411,0
108,AR,Garland County,5051,2020/7/1,0.519333562,0.238336325,99386,0.789675292,0.194158447,0.54,0.613721376,11.04826775,188.3978228,0.085311737,0.058605805,3,20.4,146.6346012,6.037067595,3.018533798,2.012355865,11.06795726,4.02471173,2.012355865,6.037067595,23.14209245,15.09266899,60.37067595,0,0,1.006177933,0,0,0,0,0,0,0,0.071207485,-0.085485224,0
109,AR,Grant County,5053,2020/7/1,0.505992962,0.180063778,18265,0.851777867,0.182222458,0.54,0.554385161,9.909165979,54.44521296,0.026775896,0.029140092,2,13.1,28.90900745,5.474952094,10.94990419,5.474952094,5.474952094,0,10.94990419,5.474952094,27.37476047,16.42485628,71.17437722,0,0,0,0,0,0,0,0,0,0,-0.02788193,-0.077689271,0
123,AR,Little River County,5081,2020/7/1,0.518416356,0.21004381,12259,0.868150685,0.210647472,0.46,0.49733511,12.94603123,51.84115064,0.196089567,0.037076099,3,16,23.03240958,0,0,0,8.157272208,24.47181662,16.31454442,163.1454442,65.25817767,8.157272208,24.47181662,0,0,0,0,0,0,0,0,0,0,-0.014618342,-0.074466659,0
2767,VA,Mathews County,51115,2020/7/1,0.51885935,0.310611225,8834,0.773229195,0.143573695,0.54,0.548408937,17.0862285,20.57488591,0.084753465,0.027720973,1,9.3,102.8046084,11.31990038,0,11.31990038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089585207,-0.184632365,0
126,AR,Madison County,5087,2020/7/1,0.500697773,0.190704448,16576,0.825263811,0.208138683,0.43,0.350127371,4.284227921,11.1804311,0.004125963,0.059826467,2,18.4,19.86910555,0,0,0,0,24.13127413,108.5907336,187.0173745,392.1332046,211.1486486,217.1814672,0,0,0,0,0,0,0,0,0,0,0.00159196,-0.097492715,0
2063,OK,Comanche County,40031,2020/7/1,0.481739217,0.12615635,120749,0.721557848,0.195347623,0.42,0.600284131,9.133847901,116.7791341,0.163807278,0.133704805,3,16.7,112.9244639,6.625313667,19.04777679,18.21961258,83.64458505,35.61106096,12.42246313,22.36043363,25.67309046,29.8139115,18.21961258,0.828164208,0.828164208,0,0.828164208,0,0,0,0.828164208,0.828164208,0,-0.019194949,-0.09404848,0
135,AR,Perry County,5105,2020/7/1,0.506085781,0.201989954,10455,0.791971793,0.189169736,0.43,0.536415177,7.730962505,23.38303618,0.020285935,0.0313949,2,14.7,18.96082699,28.69440459,9.56480153,9.56480153,38.25920612,9.56480153,9.56480153,9.56480153,9.56480153,47.82400765,76.51841224,0,0,0,0,0,0,0,0,0,0,-0.035469016,-0.103616818,0
204,CA,Solano County,6095,2020/7/1,0.50292873,0.157699111,447643,0.765016972,0.117050743,0.38,0.645672828,5.477508542,707.3623831,0.13747565,0.268623631,2,7.9,544.7302773,10.27604587,20.99887634,13.18014579,10.05265357,6.925161345,20.32869943,9.829261264,21.22226864,39.09365275,59.42235219,0.446784603,0.446784603,0.893569206,1.340353809,0.893569206,0.446784603,0.223392301,0,0,0.223392301,-0.146036662,-0.212221233,0
2714,VA,Albemarle County,51003,2020/7/1,0.521974282,0.186243308,109330,0.767452305,0.138182361,0.59,0.771553222,10.21336651,173.6037277,0.09430821,0.059493368,3,8.7,151.6997364,14.63459252,30.18384707,11.89060642,14.63459252,9.146620324,45.73310162,51.22107381,32.01317113,45.73310162,49.39174975,2.743986097,0.914662032,0,0,3.65864813,0,0,0,0,0,-0.065640199,-0.236943855,0
158,CA,Alameda County,6001,2020/7/1,0.507998486,0.138298836,1671329,0.614892375,0.097327103,0.44,0.755590368,6.47550791,1620.679707,0.10290547,0.223812407,1,9,2261.547725,18.36861563,16.63346953,19.44560287,21.30041422,24.9502043,35.66024403,28.4204965,25.60836316,37.93388375,45.17363128,0.837656739,0.538493618,0.598326242,0.598326242,0.478660994,0.658158866,0,0.478660994,0.478660994,0.777824115,-0.234106131,-0.35912603,0
163,CA,Contra Costa County,6013,2020/7/1,0.510975774,0.15774703,1153526,0.675976333,0.099405871,0.45,0.714971774,5.621213851,1015.809698,0.08730107,0.258434293,1,7.8,1611.20485,10.66295862,10.14281429,8.755762766,9.275907088,15.6910204,11.4431751,20.63239147,24.01332957,33.46261809,52.18781371,0.260072161,0.260072161,0.346762882,0.08669072,0.346762882,0.08669072,0.173381441,0.346762882,1.560432968,1.213670086,-0.180490071,-0.296021119,0
165,CA,El Dorado County,6017,2020/7/1,0.501300622,0.211817829,192843,0.767133555,0.112203607,0.45,0.709935123,5.926333557,113.8948981,0.008899821,0.129223088,1,8.1,112.9136707,2.59278273,5.18556546,1.555669638,5.704122006,5.704122006,9.334017828,6.741235098,4.148452368,14.51958329,17.11236602,0,0,0,0,0,0,0,0,0,0,0.002566449,-0.205006073,0
192,CA,San Bernardino County,6071,2020/7/1,0.502234064,0.115749057,2180085,0.793365883,0.126282766,0.3,0.551485427,4.472968438,594.2774432,0.081435695,0.539658952,1,14.9,108.6947959,16.78833623,18.80660616,38.20951935,26.51272771,35.41146331,45.41107342,40.91583585,58.1628698,84.67559751,111.7387625,1.009134965,0.779786109,1.009134965,1.559572219,0.963265194,1.284353592,0.917395423,0.229348856,0.229348856,0.688046567,-0.039965969,-0.077395359,0
184,CA,Napa County,6055,2020/7/1,0.502270168,0.19126075,137744,0.760068912,0.09932848,0.41,0.640276272,7.448234768,379.1394411,0.020635934,0.345015314,3,8.8,184.061147,11.61575096,7.259844349,3.629922174,9.437797654,8.711813219,7.259844349,28.31339296,26.86142409,35.57323731,51.54489488,0,0,0.725984435,0,0,0,0,0,0.725984435,0,-0.118290492,-0.331483266,0
187,CA,Placer County,6061,2020/7/1,0.511261634,0.195615403,398329,0.795336803,0.097846207,0.48,0.78280903,7.4061414,279.027372,0.016383102,0.142505768,1,7.1,283.1031762,2.761536318,4.769926367,2.008390049,1.255243781,2.510487562,8.033560198,19.33075423,24.10068059,32.38528955,31.13004577,0,0,0,0.251048756,0,0,0,0,0,0.502097512,-0.013181912,-0.183124747,0
191,CA,San Benito County,6069,2020/7/1,0.498789346,0.128979313,62808,0.79703779,0.107831853,0.47,0.577792082,4.145249544,120.1509308,0.008758958,0.605749387,1,8.6,45.22758531,6.368615463,6.368615463,6.368615463,7.960769329,17.51369252,25.47446185,33.43523118,31.84307731,82.79200102,50.9489237,0,0,0,0,0,0,0,0,0,0,-0.108172703,-0.175487091,0
194,CA,San Francisco County,6075,2020/7/1,0.49013874,0.156513322,881549,0.329434648,0.103260624,0.41,0.871972583,8.910368254,2318.396608,0.050342747,0.152454701,1,10.1,18808.38489,23.59483137,30.06072266,30.06072266,20.19173069,28.81291908,20.87235083,23.70826806,19.62454725,26.4307486,42.65219517,0.340310068,0.794056825,0.567183446,0.113436689,0.453746757,0.340310068,0,0.226873379,0.340310068,0.226873379,-0.326947564,-0.503779504,0
196,CA,San Luis Obispo County,6079,2020/7/1,0.492651667,0.200837999,283111,0.739673833,0.107832969,0.48,0.698860018,9.138864875,151.5564685,0.017474737,0.228069434,2,12.7,85.82840443,13.06907891,11.65620552,8.477240376,7.06436698,4.591838537,4.238620188,9.890113772,16.95448075,33.55574315,44.15229362,0,0,0,0,0,0,0,0,0,0,0.038867047,-0.105089071,0
198,CA,Santa Barbara County,6083,2020/7/1,0.499745816,0.153327794,446499,0.679252191,0.113773106,0.45,0.594768007,7.742943211,332.9285808,0.017855583,0.458395573,2,12.6,163.2483757,12.3180567,12.3180567,187.2344619,28.44351275,18.81303206,19.93285539,34.9384881,51.73583815,85.33053825,98.99238296,0.671894002,0.223964667,0.671894002,0,0.223964667,0,0.671894002,0.671894002,0.895858669,1.343788004,-0.145008306,-0.225919469,0
199,CA,Santa Clara County,6085,2020/7/1,0.493763838,0.134772421,1927852,0.750134496,0.08269014,0.47,0.780986989,5.72710204,1524.087902,0.023580051,0.253154725,1,7.3,1494.343074,9.492429917,7.210097041,5.031506568,5.809574594,10.32236914,7.936293865,8.714361891,13.33089884,19.50357185,28.84038816,1.037424035,0.726196824,0.674325623,0.31122721,0.155613605,0.259356009,0.051871202,0.31122721,0.155613605,0.051871202,-0.320861971,-0.41879795,0
2144,OR,Lane County,41039,2020/7/1,0.507725013,0.193334756,382067,0.706761685,0.153601298,0.49,0.697720951,9.579770939,284.8769153,0.010576617,0.091440975,2,18.1,83.91322873,0.523468397,1.308670992,1.308670992,1.308670992,0.523468397,2.617341985,1.046936794,2.093873588,4.449481374,10.20763374,0.261734198,0,0,0,0,0.261734198,0,0,0,0,-0.030609326,-0.159590348,0
205,CA,Sonoma County,6097,2020/7/1,0.511695357,0.197450904,494336,0.74739113,0.100756765,0.43,0.660111807,6.981121224,474.7939922,0.016025859,0.271589504,2,9.9,313.6948314,8.091662351,7.889370792,10.3168695,15.98103314,25.08415329,10.3168695,19.82457276,20.43144744,34.38956499,40.66060331,0,0.404583118,0,0,0,0,0,0,0.202291559,0.404583118,-0.137509268,-0.24566684,0
333,FL,Orange County,12095,2020/7/1,0.509399592,0.119378986,1393452,0.792700071,0.155998811,0.4,0.689691356,7.212883856,511.6718753,0.202354697,0.323301066,1,15.6,1542.401736,8.826999423,7.104658072,5.310552498,11.98462523,10.90816189,14.35284459,24.90218536,64.87485755,134.557918,348.5588309,0.215292669,0.358821115,0,0.215292669,0.071764223,0.143528446,0.287056892,0.071764223,0.215292669,0.502349561,-0.28410678,-0.406875703,0
214,CA,Yuba County,6115,2020/7/1,0.493817352,0.127561154,78668,0.780548461,0.141791401,0.4,0.601808455,4.413807428,189.2736568,0.035289143,0.287374585,3,17.2,124.5062041,0,3.813494687,2.542329791,8.898154269,0,2.542329791,2.542329791,5.084659582,8.898154269,35.59261707,0,0,0,0,0,0,0,0,0,0,-0.048262818,-0.068970972,0
213,CA,Yolo County,6113,2020/7/1,0.515689086,0.124927407,220500,0.6816446,0.109065776,0.5,0.697093835,6.343671845,360.2852943,0.024776778,0.318781532,1,20.1,217.3077492,8.616780045,4.535147392,1.360544218,4.535147392,6.349206349,6.349206349,5.89569161,13.60544218,41.72335601,71.6553288,2.721088435,1.360544218,0.453514739,0.907029478,0,0.907029478,0,0,0,0,-0.063373533,-0.130964665,0
217,CO,Arapahoe County,8005,2020/7/1,0.504444769,0.130625062,656590,0.776042226,0.132635525,0.53,0.714969958,7.962031064,453.7953658,0.105148069,0.19488341,1,8.1,822.6913921,98.99632952,77.06483498,84.52763521,69.14512862,46.90902999,51.93499749,37.61860522,23.60681704,23.91142113,30.00350295,8.833518634,4.112155226,3.350644999,11.27035136,4.112155226,4.112155226,2.893738863,1.370718409,0.609208182,0.609208182,-0.050237244,-0.243050441,0
221,CO,Boulder County,8013,2020/7/1,0.496841247,0.142560982,326196,0.653995907,0.113184418,0.53,0.830093134,9.270915371,306.6823087,0.009555996,0.139138488,2,9.7,449.126382,47.5174435,50.27652086,30.04328686,24.52513213,22.99231137,15.94133588,11.64943776,20.23323401,52.42246993,33.10892837,4.905026426,3.372205668,3.372205668,1.532820758,0.306564152,1.532820758,0.306564152,0.919692455,0.306564152,0,-0.005143784,-0.283267099,0
225,CO,Clear Creek County,8019,2020/7/1,0.472462259,0.203331598,9700,0.688304094,0.124832167,0.47,0.728993537,4.177982035,454.2303214,0.009994794,0.073711609,1,7.2,24.54267136,20.6185567,0,10.30927835,20.6185567,0,10.30927835,0,0,10.30927835,0,10.30927835,0,0,0,0,0,0,0,0,0,0.008674362,-0.205394588,0
232,CO,Douglas County,8035,2020/7/1,0.50076143,0.119422013,351154,0.771975945,0.10723986,0.54,0.88213982,6.11394606,194.0287678,0.013594884,0.089746657,1,2.6,417.9160964,19.36472317,23.35157794,20.78859987,12.81489033,8.258484881,13.09966567,9.397586244,14.23876704,16.23219442,23.35157794,1.139101363,0.569550681,1.708652044,2.847753407,1.423876704,0.284775341,0.569550681,0.569550681,0.569550681,0.284775341,-0.023826274,-0.244445317,0
920,KS,Pottawatomie County,20149,2020/7/1,0.503109939,0.142645302,24383,0.782730815,0.145831046,0.36,0.741684245,9.620210808,54.85132355,0.010668534,0.050624048,3,8,28.99217617,12.30365419,24.60730837,24.60730837,8.202436124,8.202436124,8.202436124,16.40487225,28.70852643,53.3158348,73.82192511,0,0,0,0,0,0,0,0,0,0,0.050914758,-0.099496912,0
238,CO,Gilpin County,8047,2020/7/1,0.475249142,0.169090018,6243,0.735023684,0.127421288,0.46,0.767557489,4.989190088,5.868008558,0.009965692,0.073027283,1,6.7,41.64776518,0,0,0,48.05382028,0,0,32.03588019,16.01794009,0,16.01794009,0,0,0,0,0,0,0,0,0,0,0.203890918,-0.16408921,0
1151,MD,Anne Arundel County,24003,2020/7/1,0.504656867,0.146780295,579234,0.798290998,0.136754212,0.53,0.740525497,8.303749771,386.709175,0.171334529,0.080832455,1,7,1396.080983,77.34352611,81.83221289,82.00485469,69.05671974,80.10579489,83.90391448,73.37276472,61.46048057,50.58404721,30.21231488,4.488686783,4.661328582,3.970761385,3.107552388,2.58962699,3.107552388,1.726417993,1.553776194,1.035850796,1.208492595,-0.1586203,-0.318398233,0
2139,OR,Jackson County,41029,2020/7/1,0.512206008,0.219689931,220944,0.760613375,0.179123844,0.43,0.634674561,9.472178923,179.5450929,0.007615092,0.132271228,3,14.8,79.37489896,0.452603375,0,0,0.905206749,4.073430371,3.168223622,1.810413498,4.978637121,4.073430371,8.146860743,0,0,0,0,0,0,0,0,0,0,0.036244604,-0.088184179,0
258,CO,Park County,8093,2020/7/1,0.473593447,0.204408278,18845,0.723137255,0.128533244,0.43,0.652622528,4.468025691,18.3678458,0.008353093,0.062297909,1,8.1,8.589921827,5.306447334,37.14513133,10.61289467,0,37.14513133,0,0,0,10.61289467,10.61289467,0,0,0,0,0,0,0,0,0,0,0.18994926,-0.124601735,0
270,CO,Teller County,8119,2020/7/1,0.492325479,0.219471355,25388,0.769069828,0.122943824,0.39,0.71363439,9.737888501,76.62081335,0.008252601,0.067575649,2,7.4,45.57498295,11.81660627,3.938868757,11.81660627,0,3.938868757,3.938868757,11.81660627,7.877737514,7.877737514,3.938868757,0,0,0,0,0,0,0,0,0,0,0.131731071,-0.071058196,0
274,CT,Fairfield County,9001,2020/7/1,0.51288748,0.158841223,943332,0.722749918,0.10157896,0.52,0.708720489,9.179710734,776.1972008,0.109744094,0.201770883,2,10,1509.596889,258.9756311,157.1026956,113.1097005,119.4701335,82.04958594,52.57957962,40.6007641,26.07777537,15.37104646,19.18730627,22.79155165,19.39932071,13.1448949,12.61485882,7.208490754,7.102483537,2.968202075,3.286223726,1.590108255,1.484101038,-0.264412079,-0.362449126,0
277,CT,Middlesex County,9007,2020/7/1,0.512902472,0.203261578,162436,0.81610706,0.113164406,0.56,0.761866541,10.52567162,250.4892835,0.047829508,0.064309512,1,6.7,439.8483618,76.95338472,64.02521609,54.17518284,83.1096555,46.78765791,80.64714718,27.08759142,28.31884558,16.00630402,22.1625748,14.77504987,14.77504987,13.54379571,9.850033244,4.309389544,9.234406166,4.309389544,6.771897855,1.846881233,5.5406437,-0.220345811,-0.259036626,0
1174,MA,Barnstable County,25001,2020/7/1,0.521622394,0.3059748,212990,0.804321589,0.118539063,0.52,0.664679859,12.74338937,65.38073479,0.031071209,0.032022417,3,8,540.9682008,62.91375182,76.52941453,53.52363961,37.56044885,57.27968449,69.01732476,15.96319076,14.55467393,13.1461571,8.451100991,8.451100991,3.756044885,12.20714588,10.32912343,7.042584159,3.756044885,2.347528053,3.286539274,3.756044885,3.286539274,-0.070034447,-0.208443275,0
281,CT,Windham County,9015,2020/7/1,0.504874943,0.165927521,116782,0.830189673,0.143569518,0.54,0.620014758,9.453501663,109.3007119,0.018551275,0.122843446,2,11.7,227.6851689,47.95259543,45.38370639,46.24000274,43.6711137,36.82074292,19.69481598,34.25185388,33.39555753,100.1866726,18.83851963,1.712592694,0,3.425185388,5.994074429,0,0,0.856296347,0,0,0,-0.135187574,-0.186816389,0
